Unnamed: 0,PolicyNo_Flag,Year,postalCode,builtYear,nrOfFloors,Construction_Material_C,Item_Type_C,FloorsType_C,Location,Region,Region_code,distr,distr_code,floodvulnerability,windvulnerability,TExposure,postcode_area,postcode_perimeter,postcode_coast_flg,postcode_coast_len,postcode_alt_mean,postcode_slo_mean,postcode_slp_mean,postcode_rgh_mean,postcode_cor_111,postcode_cor_112,postcode_cor_121,postcode_cor_122,postcode_cor_123,postcode_cor_124,postcode_cor_131,postcode_cor_132,postcode_cor_133,postcode_cor_141,postcode_cor_142,postcode_cor_211,postcode_cor_212,postcode_cor_213,postcode_cor_221,postcode_cor_222,postcode_cor_223,postcode_cor_231,postcode_cor_241,postcode_cor_242,postcode_cor_243,postcode_cor_244,postcode_cor_311,postcode_cor_312,postcode_cor_313,postcode_cor_321,postcode_cor_322,postcode_cor_323,postcode_cor_324,postcode_cor_331,postcode_cor_332,postcode_cor_333,postcode_cor_334,postcode_cor_411,postcode_cor_412,postcode_cor_421,postcode_cor_422,postcode_cor_511,postcode_cor_512,postcode_cor_521,postcode_cor_522,postcode_cor_523,SubItemType_C,TCapital_Insurred,TPremiums,TIncurred,Avg_Cost,ClaimNb_Flood,ClaimNb_Other,ClaimNb_Storm,TClaimsNo
73018,90427P,2018,17342,1980,0,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,1.005479452,1826002,7426,0,0,78.915,1.977,3.453,18.255,1826001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,170000,36.48,0,0,0,0,0,0
33195,78741P,2017,14234,1998,0,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,1.002739726,689799,4608,0,0,140.556,1.117,1.95,10.889,672554,17245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,135000,33.35,0,0,0,0,0,1
76260,5695P,2014,17561,1990,0,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,5,3,1.002739726,1240701,9873,1,6985,8.742,1.467,2.562,13.935,773881,0,0,0,124985,0,0,0,0,0,329063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12772,C1C2,224000,66.39,0,0,0,0,0,0
152742,110633P,2018,58300,2015,2,C2,C3,C1,Other,Macedonia and island of Thasos (excl.Thessaloniki),2,Central Macedonia,7,4,2,1.005479452,97794174,53154,0,0,6.809,0.112,0.195,1.047,0,5304993,0,0,0,0,0,0,0,0,0,0,27927620,0,0,22696088,0,0,0,41754724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110747,0,0,0,0,C1C2,900000,383.9,0,0,0,0,0,0
135520,271328P,2022,49100,1964,3,C1,C3,C1,Other,Epiros and island of Corfu / northern Ionian islands,4,Ionian Islands,9,4,3,0.446575342,100153602,125925,1,101422,66.806,4.244,7.509,39.855,1142055,8881990,1743003,0,299192,688525,0,294501,0,264465,2364241,2290946,0,0,639352,0,9663829,6625919,0,29147853,17155687,0,35899,513395,340192,296774,0,16997059,0,0,0,0,0,0,0,202622,0,0,0,47264,0,518835,C1C2,139850,26.24,0,0,0,0,0,0
1923,636P,2014,10443,1978,0,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,1.002739726,1173602,5840,0,0,55.655,0.884,1.544,7.517,500198,0,546297,127107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,102400,30.33,0,0,0,0,0,0
42841,213996P,2021,15127,1980,4,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,3,2,1.002739726,3936451,10031,0,0,318.949,3.204,5.599,30.388,0,3338217,0,0,0,0,0,0,0,424001,106842,0,0,0,0,0,0,0,0,0,0,0,0,67391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,131200,32.51,0,0,0,0,0,0
84967,230971P,2022,18345,1985,4,C1,C3,C1,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,1.002739726,1067157,5140,0,0,11.308,0.371,0.647,3.346,1005606,0,44599,16959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,45000,9,0,0,0,0,0,0
135217,208726P,2020,49100,1987,0,C1,C3,C2,Other,Epiros and island of Corfu / northern Ionian islands,4,Ionian Islands,9,4,3,0.715068493,100153602,125925,1,101422,66.806,4.244,7.509,39.855,1142055,8881990,1743003,0,299192,688525,0,294501,0,264465,2364241,2290946,0,0,639352,0,9663829,6625919,0,29147853,17155687,0,35899,513395,340192,296774,0,16997059,0,0,0,0,0,0,0,202622,0,0,0,47264,0,518835,C1C2,65000,14,0,0,0,0,0,0
141671,213383P,2021,54638,1973,0,C1,C3,C2,Other,City of Thessaloniki,3,Central Macedonia,7,5,2,0.054794521,387537,2746,0,0,36,1.885,3.291,16.727,383523,0,4015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,65000,12.02,0,0,0,0,0,0
50196,186335P,2019,15344,1999,0,C1,C1,C1,Athens,Cities of Athens and Pireaus,9,Attica,3,3,2,0.805479452,17021268,27737,0,0,289.6,5.31,9.384,47.591,6476766,4582118,347873,212127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1113939,0,0,0,1531926,0,0,0,0,2432196,0,0,324323,0,0,0,0,0,0,0,0,0,0,C1C2,356400,89.22,0,0,0,0,0,0
57260,138227P,2021,16341,1980,0,C1,C1,C1,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,1.002739726,1219024,4506,0,0,113.552,3.68,6.432,30.862,52630,1166393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,32500,11.76,0,0,0,0,0,0
107085,36778P,2016,21200,1980,0,C2,C3,C1,Other,Peloponnissos (excl. Patras),11,Peloponnese,10,2,1,1.005479452,591528282,183811,1,10547,356.683,7.764,13.865,73.636,2480309,7290883,2321696,695501,0,0,0,0,0,0,648426,2759551,7353432,0,3050815,108907181,73084379,15487769,0,42264202,39550911,0,0,415856,4646129,29799415,0,236626399,4253041,1442880,4411573,3946758,0,0,0,79168,0,0,0,0,0,12018,C1C2,82500,24.52,0,0,0,0,0,1
174483,75026P,2019,73100,2002,0,C1,C3,C1,Other,Crete ( excl. Eraklion),14,Crete,4,3,3,1.002739726,300497608,165065,1,73676,418.144,7.262,12.92,67.255,0,13770227,2888461,1001202,285175,5624411,1038311,293790,469352,0,1042851,0,0,0,0,11477028,49204465,1526613,0,22394715,20640723,0,1032961,1658073,0,73294428,2939921,75739106,5519047,0,4375719,4048830,0,0,0,0,0,0,0,0,0,232185,C1C2,143000,26.77,0,0,0,0,0,0
65405,33074P,2021,16674,1996,3,C1,C3,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,3,2,1.002739726,7728371,13651,1,1905,128.872,6.275,11.094,54.281,0,4556870,0,0,0,0,0,0,0,0,237193,0,0,0,0,0,0,0,0,0,0,0,0,921,0,0,0,1869,457992,0,0,2459419,0,0,0,0,0,0,0,0,0,14113,C1C2,174095.18,64.33,0,0,0,0,0,0
175239,89504P,2018,73132,1980,2,C1,C3,C1,Other,Crete ( excl. Eraklion),14,Crete,4,4,3,1.002739726,802576,7103,1,4441,17.476,1.18,2.06,11,321340,242052,0,0,78869,0,0,0,0,0,150136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10173,C1C2,100000,72.96,0,0,0,0,0,0
48455,255821P,2022,15341,1962,1,C1,C1,C1,Athens,Cities of Athens and Pireaus,9,Attica,3,3,1,1.002739726,4706768,10746,0,0,341.664,8.494,15.141,82.588,0,1855358,383804,214841,0,0,0,0,0,0,78086,0,0,0,0,0,0,0,0,0,0,0,0,2117825,0,0,0,3642,53218,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,109500,18.72,0,0,0,0,0,0
21992,80930P,2018,12131,1975,0,C1,C3,C1,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,1.002739726,1547777,5280,0,0,47.622,0.663,1.156,5.865,1106084,0,381096,60596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,93000,27.64,0,0,0,0,0,0
177737,204299P,2020,74100,2016,2,C2,C1,C1,Other,Crete ( excl. Eraklion),14,Crete,4,3,3,0.556164384,259853492,91188,1,34741,327.763,5.886,10.373,55.101,319703,7662338,2529283,0,136963,0,252112,257047,0,0,1381729,4770966,0,0,1200310,0,73466533,16488458,0,23236303,27445875,0,4452777,0,3190300,31260421,0,53150236,3087542,2529,0,5362698,0,0,0,0,0,0,0,0,0,199356,C1C2,410000,82.11,0,0,0,0,0,0
53186,128278P,2020,15669,1979,0,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,3,2,1.005479452,4710174,10928,0,0,271.462,5.774,10.175,55.051,0,1899935,718188,257800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752850,0,0,0,1081400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,171200,42.54,0,0,0,0,0,0
129287,269857P,2022,43100,1975,0,C1,C3,C1,Other,Thessalia (excl. Volos),5,Thessaly,13,3,2,0.449315068,673168779,150002,0,0,485.255,6.681,11.989,64.425,836126,17514525,3131965,0,0,0,523266,0,0,0,0,58774316,202601060,0,2993923,0,0,4728368,0,22868015,44586313,0,95382340,38944715,49637290,12111961,2414245,52347763,54492354,252495,225979,830877,0,0,0,0,0,648574,7322383,0,0,0,C1C2,144000,30.27,0,0,0,0,0,0
144362,250919P,2021,55132,1987,5,C1,C1,C2,Other,City of Thessaloniki,3,Central Macedonia,7,5,3,0.21369863,2761799,11336,1,5574,20.087,2.137,3.732,19.275,1468860,715995,88405,0,107275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4919,C1C2,116250,28.71,0,0,0,0,0,0
85731,49577P,2021,18451,1980,3,C1,C3,C1,Athens,Cities of Athens and Pireaus,9,Attica,3,4,2,1.002739726,1219853,4920,0,0,75.774,2.648,4.625,25.323,905503,0,0,0,0,0,0,0,0,0,314350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,50000,44.93,0,0,0,0,0,0
49670,193064P,2019,15343,1998,0,C1,C1,C1,Athens,Cities of Athens and Pireaus,9,Attica,3,4,2,0.687671233,2571291,8493,0,0,221.841,1.469,2.565,13.857,450968,2057624,0,56936,0,0,0,0,0,0,5763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,130000,28.13,0,0,0,0,0,0
32201,86615P,2021,14123,1999,0,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,4,2,1.002739726,1979413,7181,0,0,227.298,2.12,3.702,19.745,0,1641792,191835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,148800,35.13,0,0,0,0,0,0
2689,11017P,2015,10446,1956,3,C1,C3,C1,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,0.676712329,463738,4172,0,0,80.545,2.091,3.652,17.091,463738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,350000,282.23,0,0,0,0,0,0
86607,45004P,2014,18531,1985,6,C1,C3,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,4,3,0.690410959,336155,3236,1,1245,11,1.261,2.202,12.1,72510,0,142296,0,109499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11850,C1C2,247000,51.91,0,0,0,0,0,0
121176,7096P,2014,34100,1960,1,C1,C1,C1,Other,Evvoia,8,Central Greece,12,3,2,1.002739726,384927380,193017,1,87518,196.98,6.249,11.133,58.69,4093844,14236524,6324014,1575081,0,0,2450605,279535,0,241042,4185638,21344223,0,0,408370,2884808,33945770,0,14824800,47636248,13652603,0,0,8021534,0,10466314,0,137464126,49273555,1060727,0,1426576,0,0,0,259581,0,0,7972953,0,0,898914,C1C2,111000,39.53,0,0,0,0,0,0
138646,47006P,2014,54453,1998,0,C1,C1,C2,Other,Macedonia and island of Thasos (excl.Thessaloniki),2,Central Macedonia,7,5,2,0.561643836,853007,4961,0,0,38.727,1.718,3,14.636,853007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,96000,28.46,0,0,0,0,0,2
66712,295399P,2014,16675,1979,0,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,4,3,0.416438356,4463772,12210,1,6027,24.018,1.5,2.618,14.496,0,2717961,61377,0,127320,497136,0,0,0,0,1041974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18015,C1C2,139200,41.22,0,0,0,0,0,0
170533,87555P,2020,72053,2009,2,C1,C3,C1,Other,Crete ( excl. Eraklion),14,Crete,4,2,1,1.005479452,49902054,73294,1,53704,190.506,9.052,16.089,84.01,0,543800,321955,0,0,0,0,0,0,0,1817625,0,0,0,0,0,13961899,20217,0,0,6183598,0,0,0,0,2075831,0,24144024,0,0,0,637563,0,0,0,0,0,0,0,0,0,195545,C1C2,4400000,1084.58,0,0,0,0,0,0
103431,70248P,2021,20011,1980,0,C1,C3,C1,Other,Peloponnissos (excl. Patras),11,Peloponnese,10,4,2,1.002739726,9333804,16346,1,4101,22.274,0.838,1.463,7.97,0,1007216,303207,82943,0,0,0,0,0,0,0,0,0,0,6035642,0,111787,0,0,1745334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47675,C1C2,45500,10.01,0,0,0,0,0,0
40190,282931P,2022,15122,2008,0,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,4,2,0.076712329,1891479,8799,0,0,220.521,2.106,3.678,18.979,0,1460980,301828,125079,0,0,0,0,0,0,3592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,170000,12,0,0,0,0,0,1
6611,115899P,2017,11142,1960,0,C1,C1,C1,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,0.02739726,916199,4286,0,0,123.227,2.448,4.275,21.318,893195,23004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,80000,19.84,0,0,0,0,0,0
131935,8888P,2016,46100,2009,0,C2,C1,C1,Other,Epiros and island of Corfu / northern Ionian islands,4,Epirus,5,3,2,0.62739726,298639625,196014,1,90224,221.417,8.826,15.773,84.356,444695,7115814,308899,1948277,403466,0,579522,0,0,285477,373585,6081105,14708950,1059190,0,9284767,16753357,1150861,0,20067783,24753026,0,10380170,4222843,7941019,54240524,0,94064986,7405151,288034,893769,3249816,0,161158,0,3071946,0,1,135127,6056618,0,1209683,C1C2,150976,44.85,0,0,0,0,0,0
126612,12443P,2018,41222,2000,0,C1,C1,C2,Other,Thessalia (excl. Volos),5,Thessaly,13,4,2,0.55890411,5396757,15590,0,0,73.868,0.386,0.674,3.676,1022783,612902,30,0,0,0,0,0,0,0,0,1225515,1522297,0,0,0,0,0,0,0,1358,0,0,0,0,0,0,0,0,0,0,0,0,519161,0,0,0,492757,0,0,0,0,C1C2,155200,32.04,0,0,0,0,0,1
124329,265818P,2022,38221,1972,0,C1,C1,C2,Other,City of Volos,6,Thessaly,13,5,3,0.605479452,2773931,10513,1,3353,36,1.882,3.287,18.1,1986388,270818,0,0,75233,0,0,0,0,0,0,0,0,0,0,0,748,0,0,430530,0,0,4371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5843,C1C2,77000,17.54,0,0,0,0,0,0
84913,209857P,2020,18345,1993,0,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,1.005479452,1067157,5140,0,0,11.308,0.371,0.647,3.346,1005606,0,44599,16959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,61450,4.48,0,0,0,0,0,1
104931,31860P,2017,20300,1983,2,C1,C1,C2,Other,Peloponnissos (excl. Patras),11,Peloponnese,10,2,2,1.002739726,180222563,103981,1,71898,325.77,9.799,17.588,91.223,1364569,1444616,1637656,161097,0,0,0,0,0,0,3626168,1703566,0,0,0,1159465,12778087,439315,0,18820862,10688457,0,0,65119580,0,1512295,0,11162131,45813262,0,0,1336861,0,0,0,0,0,0,0,48637,0,1405942,C1C2,99000,40.03,0,0,0,0,0,0
164106,244114P,2021,65201,1968,0,C1,C3,C1,Other,Macedonia and island of Thasos (excl.Thessaloniki),2,East Macedonia and Thrace,8,3,3,0.452054795,11977450,25671,1,12489,103.755,7.413,13.078,69.587,241936,724564,990840,1046273,76708,0,0,0,0,0,0,206824,0,88705,0,0,0,0,0,1676420,0,0,0,0,0,3939219,0,1100619,1857107,0,0,0,0,0,0,0,0,0,0,0,0,28272,C1C2,126000,25.22,0,0,0,0,0,0
25856,292491P,2014,12462,1992,0,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,3,2,0.482191781,8131472,16570,0,0,178.562,6.646,11.719,61.851,11989,1919306,702184,0,18638,0,0,0,0,0,812961,0,0,0,0,0,0,0,0,0,0,0,0,220447,0,0,0,3577416,51170,0,0,817286,0,0,0,0,0,0,0,0,0,0,C1C2,209196,46.79,0,0,0,0,0,0
132399,244968P,2022,48060,1997,0,C1,C3,C2,Other,Epiros and island of Corfu / northern Ionian islands,4,Epirus,5,2,2,1.002739726,113799008,77036,1,31360,280.463,10.411,18.559,98.452,0,1314894,0,0,0,0,0,0,0,0,770259,4490743,944838,0,0,0,8062140,599962,0,3134396,13539510,0,10431358,712051,1077352,7932418,0,54378190,5240565,0,0,272592,0,844279,0,0,0,0,0,0,0,53467,C1C2,115000,39.7,0,0,0,0,0,0
177823,214115P,2021,74100,1990,0,C1,C1,C2,Other,Crete ( excl. Eraklion),14,Crete,4,3,3,1.002739726,259853492,91188,1,34741,327.763,5.886,10.373,55.101,319703,7662338,2529283,0,136963,0,252112,257047,0,0,1381729,4770966,0,0,1200310,0,73466533,16488458,0,23236303,27445875,0,4452777,0,3190300,31260421,0,53150236,3087542,2529,0,5362698,0,0,0,0,0,0,0,0,0,199356,C1C2,171250,42.41,0,0,0,0,0,1
42824,211696P,2019,15127,1978,4,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,3,2,0.063013699,3936451,10031,0,0,318.949,3.204,5.599,30.388,0,3338217,0,0,0,0,0,0,0,424001,106842,0,0,0,0,0,0,0,0,0,0,0,0,67391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,100000,20.49,0,0,0,0,0,0
92484,22226P,2016,18903,1980,1,C1,C3,C1,Other,Sterea Hellas (excl. Athens and Pireaus),7,Attica,3,3,2,1.005479452,42122812,49948,1,43648,110.849,7.317,12.902,67.404,0,8000162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311175,0,1059060,4943476,0,0,10164498,917375,990992,0,10402852,4711551,0,143204,0,0,0,0,0,0,0,0,0,0,478469,C1C2,68085.11,101.96,0,0,0,0,0,1
33943,201760P,2019,14343,1990,5,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,0.55890411,744754,5509,0,0,81.8,1.195,2.086,11.2,610437,0,0,134316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,121250,30.03,0,0,0,0,0,0
158001,47328P,2020,63077,2006,2,C1,C3,C1,Other,Macedonia and island of Thasos (excl.Thessaloniki),2,Central Macedonia,7,3,2,0.457534247,228287470,90792,1,68569,85.468,3.439,6.025,32.734,0,4758400,0,1732606,0,0,0,0,0,0,7717669,71593395,0,0,0,0,31367964,0,0,4343440,31132054,0,0,35842489,16622501,0,0,2289288,19416167,0,0,0,0,0,0,1163207,0,0,0,0,0,308292,C1C2,319000,164.6,0,0,0,0,0,0
51689,241536P,2022,15452,1974,0,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,3,1,0.408219178,2952649,7611,0,0,215.041,3.005,5.253,28.581,10376,2309475,334765,0,0,0,0,0,0,93227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204800,0,0,0,0,0,0,0,0,0,0,C1C2,237600,12.74,0,0,0,0,0,0
30754,36937P,2020,13676,1987,3,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,4,2,1.005479452,3494129,8636,0,0,390.238,5.05,8.864,44.762,0,3354656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16988,0,0,0,0,11679,38451,0,0,0,0,72354,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,142743.95,43.33,0,0,0,0,0,0
145313,235710P,2021,55134,2002,4,C1,C1,C2,Other,City of Thessaloniki,3,Central Macedonia,7,4,2,0.873972603,1033591,6674,0,0,45.37,1.486,2.594,14.37,323530,515765,194291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,80000,19.15,0,0,0,0,0,0
132541,64939P,2017,48060,1988,0,C1,C1,C1,Other,Epiros and island of Corfu / northern Ionian islands,4,Epirus,5,2,2,1.002739726,113799008,77036,1,31360,280.463,10.411,18.559,98.452,0,1314894,0,0,0,0,0,0,0,0,770259,4490743,944838,0,0,0,8062140,599962,0,3134396,13539510,0,10431358,712051,1077352,7932418,0,54378190,5240565,0,0,272592,0,844279,0,0,0,0,0,0,0,53467,C1C2,52800,16.37,0,0,0,0,0,0
6828,53784P,2019,11142,2004,4,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,1.002739726,916199,4286,0,0,123.227,2.448,4.275,21.318,893195,23004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,92622,14.3,0,0,0,0,0,0
120417,231971P,2022,34100,1975,5,C1,C3,C2,Other,Evvoia,8,Central Greece,12,3,2,1.002739726,384927380,193017,1,87518,196.98,6.249,11.133,58.69,4093844,14236524,6324014,1575081,0,0,2450605,279535,0,241042,4185638,21344223,0,0,408370,2884808,33945770,0,14824800,47636248,13652603,0,0,8021534,0,10466314,0,137464126,49273555,1060727,0,1426576,0,0,0,259581,0,0,7972953,0,0,898914,C1C2,190000,33.25,0,0,0,0,0,0
70992,43199P,2015,17124,1975,0,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,0.276712329,957621,4077,0,0,71.423,1.298,2.266,11.962,957621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,208000,61.62,0,0,0,0,0,0
165901,87316P,2019,67100,1980,0,C1,C3,C1,Other,Thraki and island of Samothraki,1,East Macedonia and Thrace,8,3,2,1.002739726,632650356,179769,0,0,454.445,8.353,14.905,79.621,1413779,12266791,9341687,2741044,0,0,274969,0,0,0,0,26092717,41333468,0,0,0,1680513,3968557,0,65397098,63723086,0,205874123,8271819,34086374,33120294,0,37252428,68882614,4593526,1397549,8527600,0,210682,0,0,0,2199647,0,0,0,0,C1C2,50700,12.14,0,0,0,0,0,0
9660,108123P,2022,11254,1964,0,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,1.002739726,219011,1910,0,0,100.25,2.491,4.35,19.5,219011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,112000,27.74,0,0,0,0,0,0
65633,56901P,2015,16674,1980,2,C1,C1,C1,Athens,Cities of Athens and Pireaus,9,Attica,3,3,2,1,7728371,13651,1,1905,128.872,6.275,11.094,54.281,0,4556870,0,0,0,0,0,0,0,0,237193,0,0,0,0,0,0,0,0,0,0,0,0,921,0,0,0,1869,457992,0,0,2459419,0,0,0,0,0,0,0,0,0,14113,C1C2,1500000,174.73,0,0,0,0,0,1
48899,138823P,2022,15342,1980,4,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,4,2,1.002739726,2190346,6447,0,0,277.66,4.866,8.544,47.736,0,1455549,0,62830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575939,0,0,0,0,96023,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,420000,91.15,0,0,0,0,0,0
28067,37662P,2020,13231,1960,2,C1,C3,C1,Athens,Cities of Athens and Pireaus,9,Attica,3,4,2,0.22739726,6787703,10686,0,0,235.482,5.979,10.519,58.036,2937039,95167,0,0,0,0,25862,0,0,0,291689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2624452,813500,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,14673.51,26.97,0,0,0,0,0,0
28436,209434P,2020,13341,2004,1,C1,C1,C1,Athens,Cities of Athens and Pireaus,9,Attica,3,4,2,0.268493151,2675488,7246,0,0,162.294,1.686,2.946,14.985,0,2572459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,203000,4.22,0,0,0,0,0,1
101808,10911P,2013,19500,1971,4,C1,C3,C1,Other,Sterea Hellas (excl. Athens and Pireaus),7,Attica,3,3,3,0.693150685,42268014,51608,1,36324,78.342,3.681,6.445,33.321,0,7027790,3604128,0,470207,0,0,0,0,0,1214097,0,0,0,0,0,378739,302097,0,1590498,86926,0,0,4365631,17312200,0,0,3816417,1780349,0,0,248800,0,0,0,0,0,0,0,0,0,70136,C1C2,270000,153.03,0,0,0,0,0,0
10577,37863P,2022,11361,1974,4,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,1.002739726,230767,2112,0,0,116.333,2.195,3.834,19.833,230768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,93910.49,29.8,0,0,0,0,0,0
